Iteration,Start Point,End Point,Path Length
1,"(1786, 467)","(1732, 937)",730.5310960166905
2,"(682, 640)","(964, 1401)",1091.1189744953724
3,"(819, 904)","(826, 1215)",469.4112549695447
4,"(1385, 707)","(1439, 794)",135.06601717798205
5,"(573, 1534)","(466, 256)",1809.868324581543
6,"(1585, 636)","(1249, 1556)",1514.0916292849051
7,"(466, 1943)","(1904, 1143)",2415.139535968368
8,"(948, 1210)","(315, 286)",1601.2581515262757
9,"(231, 204)","(1657, 30)",1949.3363620130795
10,"(1381, 718)","(1001, 863)",557.1219330882
11,"(321, 1337)","(790, 1132)",655.1168824543174
12,"(1931, 753)","(1657, 246)",750.0163773909292
13,"(1708, 687)","(599, 1445)",2148.6937931134494
14,"(95, 1815)","(1910, 185)",3704.064643011761
15,"(284, 1712)","(924, 941)",1238.5819612930259
16,"(1708, 920)","(1940, 918)",293.8893936688458
17,"(340, 83)","(1726, 864)",2101.3901858822364
18,"(1121, 1184)","(1629, 691)",1073.1189744953722
19,"(1046, 1593)","(666, 906)",1170.6164491784314
20,"(1480, 1844)","(1254, 1053)",1416.4053377838893
21,"(1881, 213)","(1510, 690)",781.6681810065389
22,"(831, 1074)","(1413, 1701)",1199.9717882377588
23,"(42, 1689)","(695, 1891)",970.3910524340145
24,"(1122, 883)","(1282, 847)",211.94826817189104
25,"(280, 1978)","(1482, 517)",2705.7446583897286
26,"(757, 854)","(1440, 1873)",1647.6134905856036
27,"(1157, 458)","(799, 130)",647.3767670841395
28,"(331, 408)","(736, 428)",689.8742417671981
29,"(346, 1114)","(1058, 1101)",946.4499269370599
30,"(387, 383)","(924, 1251)",1370.280446102861
31,"(212, 1834)","(232, 1129)",906.0823945689123
32,"(651, 1731)","(789, 1329)",566.0214280248117
33,"(1560, 579)","(329, 696)",1651.2287142747534
34,"(1646, 1824)","(462, 501)",2535.2938649009093
35,"(88, 256)","(121, 1730)",1865.0571413994999
36,"(555, 1015)","(1845, 1274)",1792.3607486307192
37,"(815, 1719)","(219, 1255)",1091.658079738774
38,"(1235, 1121)","(1708, 335)",1242.5748186180886
39,"(1980, 1235)","(599, 17)",2725.2766209582014
40,"(585, 1535)","(1111, 892)",1042.5331880577455
41,"(1803, 1767)","(350, 1510)",2097.9780643609174
42,"(869, 216)","(1862, 388)",1540.6134905856036
43,"(266, 1430)","(1106, 958)",1219.9251070435334
44,"(404, 1948)","(179, 909)",1403.724096916757
45,"(1117, 366)","(1413, 1609)",1728.5962466429007
46,"(1913, 1116)","(1459, 586)",1252.1677477306528
47,"(539, 1242)","(1800, 1812)",1812.6450198781813
48,"(316, 399)","(310, 392)",12.071067811865476
49,"(1130, 1526)","(964, 585)",1210.2733034279236
50,"(228, 1880)","(291, 776)",1453.493649538458
51,"(368, 1924)","(366, 392)",2135.0836200581857
52,"(1764, 1484)","(705, 115)",2595.583186782249
53,"(206, 1531)","(380, 527)",1444.0916292849045
54,"(248, 565)","(1831, 505)",2404.357790037854
55,"(817, 559)","(1166, 1097)",803.330085889914
56,"(1556, 336)","(11, 3)",2324.0369388639388
57,"(993, 1734)","(397, 1752)",799.9696961967038
58,"(1842, 1679)","(1810, 913)",1024.2367235014633
59,"(1630, 586)","(347, 1712)",2566.063417522597
60,"(737, 1095)","(138, 1435)",1124.6925676241792
61,"(1794, 1865)","(1944, 1106)",1052.876333808253
62,"(1612, 1760)","(603, 502)",2388.3994205981935
63,"(1171, 788)","(14, 296)",2283.598338683933
64,"(594, 1659)","(930, 1663)",444.48232278141006
65,"(1166, 1063)","(1081, 687)",509.5828278447986
66,"(635, 1544)","(1257, 64)",2615.4065632731094
67,"(364, 212)","(1242, 1533)",2587.487732352745
68,"(591, 1931)","(379, 1227)",939.2245301926432
69,"(1353, 1313)","(1170, 1520)",346.55844122715826
70,"(294, 269)","(1965, 1615)",3037.734557121917
71,"(1609, 524)","(899, 650)",961.6509370638364
72,"(481, 122)","(1274, 234)",1055.2539674441668
73,"(1391, 651)","(19, 20)",2190.853172679878
74,"(1342, 1769)","(1984, 482)",2429.938525841595
75,"(430, 40)","(1228, 1538)",2570.311108843609
76,"(345, 1640)","(1182, 726)",2131.019694921257
77,"(1175, 856)","(1753, 1580)",1155.5159441150429
78,"(846, 1757)","(1348, 271)",2189.6937931134476
79,"(15, 812)","(1398, 639)",2469.482681718876
80,"(317, 1046)","(1544, 1604)",1880.6866504385243
81,"(1549, 646)","(1759, 1299)",916.0235200658669
82,"(373, 492)","(1306, 536)",1379.7190462828742
83,"(1467, 1697)","(476, 1457)",1346.606347910666
84,"(1075, 76)","(1013, 1694)",2496.352739403952
85,"(142, 589)","(991, 1255)",1714.3536059557816
86,"(1629, 414)","(504, 500)",1571.9860735876339
87,"(775, 600)","(1332, 1698)",1643.5769106591438
88,"(1005, 43)","(1557, 819)",1535.672365088649
89,"(1801, 1265)","(473, 730)",2060.7526676165057
90,"(1351, 1113)","(848, 163)",1581.2337649086357
91,"(1367, 1309)","(448, 1857)",1561.6256838944237
92,"(456, 1928)","(1658, 1671)",1720.7038943812265
93,"(1550, 24)","(446, 114)",1723.7728701520377
94,"(1627, 1738)","(903, 1923)",1079.6631303726565
95,"(1899, 434)","(765, 911)",1581.140402520185
96,"(560, 1295)","(689, 1054)",328.4163056034272
97,"(502, 840)","(163, 41)",1373.3393206059068
98,"(1154, 261)","(776, 1451)",2019.2602435673311
99,"(738, 1859)","(438, 1600)",519.2640687119309
100,"(968, 96)","(1209, 666)",994.6925676241794
101,"(1961, 1514)","(1432, 1997)",912.0945878777322
102,"(768, 1571)","(818, 904)",911.3788591251945
103,"(1519, 324)","(1632, 782)",738.1168824543176
104,"(1468, 1898)","(1516, 131)",2672.3476887700567
105,"(192, 1263)","(1692, 399)",2481.8674580297247
106,"(1669, 963)","(1909, 1747)",1043.290547370626
107,"(1724, 77)","(598, 1494)",2578.9507191503944
108,"(920, 1721)","(261, 1785)",907.8225099390901
109,"(1511, 767)","(1922, 1944)",1593.7728701520373
110,"(806, 1896)","(467, 1611)",651.5189027078704
111,"(109, 696)","(689, 1545)",1413.1088732276075
112,"(446, 1034)","(1360, 847)",1358.5647173503232
113,"(578, 1707)","(1187, 287)",2537.5365055880243
114,"(1355, 300)","(497, 981)",1564.3464632808443
115,"(1261, 35)","(1148, 1132)",1604.4347750354125
116,"(1025, 418)","(1223, 124)",496.4823227814103
117,"(1910, 1543)","(799, 1734)",1597.4541110191699
118,"(732, 782)","(1449, 939)",1042.1606050557152
119,"(1757, 1204)","(1305, 316)",1306.3931444750694
120,"(1350, 60)","(1307, 1473)",2022.6155826266586
121,"(520, 124)","(1242, 350)",954.4133470106005
122,"(1746, 1587)","(234, 1379)",2037.2673862422685
123,"(459, 505)","(865, 1320)",1246.8834764831909
124,"(1978, 544)","(1349, 1333)",1740.3241687042591
125,"(1511, 1996)","(1100, 628)",2152.2085117392144
126,"(11, 107)","(1106, 14)",1478.2367235014633
127,"(1195, 1701)","(703, 1283)",879.0235200658666
128,"(1290, 692)","(1065, 1736)",1453.3759005323668
129,"(292, 335)","(1111, 5)",1255.4103884177719
130,"(1356, 487)","(1110, 223)",499.79603128039514
131,"(1532, 386)","(1682, 1482)",1695.8388873300203
132,"(517, 111)","(1217, 1975)",3140.367024753766
133,"(1458, 1184)","(1155, 968)",565.6244584051412
134,"(793, 1742)","(517, 1929)",434.0264786586942
135,"(190, 901)","(1414, 1865)",2118.463345735155
136,"(1007, 1829)","(1881, 386)",2425.2867222259806
137,"(1101, 1634)","(593, 102)",2750.6197667086903
138,"(452, 258)","(1190, 255)",999.9646455628215
139,"(1191, 482)","(1735, 580)",754.1707063234801
140,"(1726, 1771)","(254, 912)",2560.9507191504
141,"(734, 489)","(121, 414)",905.3839097590773
142,"(1163, 1240)","(1487, 190)",1367.4987001723405
143,"(422, 802)","(646, 1354)",896.5971131946735
144,"(705, 1564)","(1481, 1691)",1132.2560594852207
145,"(801, 1867)","(300, 1161)",1176.9007204258933
146,"(396, 567)","(736, 529)",443.9554108468287
147,"(1197, 71)","(1457, 1559)",2130.296823493783
148,"(775, 176)","(1430, 1097)",1722.7089450151093
149,"(1378, 624)","(558, 1862)",2033.2257556819256
150,"(998, 1139)","(1004, 1745)",968.864140499433
151,"(1698, 877)","(1508, 355)",879.4255403194198
152,"(148, 19)","(1907, 1779)",3346.864499436796
153,"(1401, 672)","(329, 1158)",2099.2673862422635
154,"(325, 895)","(494, 1972)",1458.9200564096507
155,"(773, 1117)","(1706, 1672)",1456.2753954689788
156,"(1386, 1698)","(1473, 1189)",670.4894654563478
157,"(608, 1251)","(1910, 1039)",1751.076477383257
158,"(782, 1817)","(1022, 446)",2084.769911559208
159,"(1331, 719)","(1269, 1997)",1881.7627688842724
160,"(150, 1179)","(1646, 23)",2842.384268696503
161,"(973, 1760)","(451, 1940)",826.9818895055238
162,"(1000, 1255)","(1150, 342)",1481.944443027291
163,"(994, 1301)","(260, 1401)",1046.8468965567301
164,"(39, 1192)","(838, 1307)",1111.7413408594593
165,"(462, 101)","(1084, 1369)",2302.6399692442687
166,"(1038, 1114)","(1833, 1146)",1132.5992052357283
167,"(1787, 725)","(518, 849)",2011.3729419395395
168,"(444, 406)","(245, 1190)",1178.6336931211335
169,"(1278, 1575)","(453, 60)",2875.0878041402148
170,"(1954, 171)","(847, 1635)",2316.1984104714215
171,"(1158, 1473)","(1633, 1461)",653.0041840821091
172,"(18, 1325)","(435, 1835)",850.7098115668819
173,"(1172, 1291)","(1755, 1627)",914.266160752986
174,"(896, 479)","(1462, 527)",942.5971131946735
175,"(942, 1327)","(865, 583)",1073.3788591251944
176,"(1323, 1349)","(233, 960)",1541.116015902545
177,"(1437, 1697)","(1738, 1965)",509.1808075912454
178,"(1422, 951)","(1811, 1625)",986.6925676241791
179,"(713, 944)","(1859, 660)",1680.892711199183
180,"(412, 905)","(1873, 1178)",2045.2085117392228
181,"(436, 1645)","(441, 1245)",564.6366517139614
182,"(13, 907)","(1843, 545)",2904.9944417517568
183,"(1862, 431)","(1377, 429)",737.5727265770333
184,"(1467, 1015)","(370, 883)",1727.6084399517213
185,"(334, 353)","(1444, 680)",1704.0937213259595
186,"(1318, 52)","(1346, 21)",43.426406871192846
187,"(1488, 665)","(1107, 1864)",1769.8632739476602
188,"(1380, 794)","(947, 29)",1244.6113985445488
189,"(1055, 953)","(1558, 774)",755.928065636361
190,"(326, 956)","(6, 1157)",505.1808075912454
191,"(218, 1109)","(1254, 508)",2187.321210111415
192,"(1226, 1222)","(1476, 1061)",373.70057685088943
193,"(1488, 1661)","(1965, 633)",1516.110965268662
194,"(1230, 447)","(1080, 1021)",894.253967444166
195,"(551, 63)","(72, 1255)",1613.8855685242456
196,"(395, 1820)","(1684, 573)",2675.975105768028
197,"(1077, 1350)","(444, 387)",1486.17489040559
198,"(776, 1554)","(79, 1668)",1119.7291475506395
199,"(1170, 839)","(302, 1602)",1902.4784976368103
200,"(1352, 606)","(238, 702)",1451.3637072235465
